instrument1,instrument2,period,frequency,correlation_method,repeat,correlation_value,execution_time_seconds,correlation_time_seconds,len1_raw,len2_raw,len1_resampled,len2_resampled,len_corr_matrix,weighted_correlation,source_file
ENEV3,ITSA4,1Year,1D,kendall,9,,8.099520444869995,,2096459,3800661,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
CXSE3,SUZB3,1Year,1T,kendall,7,-0.0453344774712916,5.945773601531982,0.5796644687652588,1692802,2157162,153297,130197,89027,,correlation_instrument_combinations_part_1_736973_backup.csv
BRAV3,ITSA4,1Year,1ms,spearman,9,-0.444641217783773,12.2719407081604,1.6749935150146484,2211028,3800661,2211028,3800661,5674288,,correlation_instrument_combinations_part_1_736973_backup.csv
ASAI3,BBDC4,1Year,1ms,pearson,8,0.7573988289446094,13.588654041290283,0.1652607917785644,3149833,4490500,3149833,4490500,7035586,,correlation_instrument_combinations_part_1_736973_backup.csv
BEEF3,PRIO3,1Year,1T,kendall,2,-0.3956631582537931,6.905526876449585,0.5767467021942139,1994111,2583061,153297,130197,88889,,correlation_instrument_combinations_part_1_736973_backup.csv
ABEV3,TIMS3,1Year,1H,kendall,6,0.0190884882442219,9.694491624832152,0.5662188529968262,4486771,2024239,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
TIMS3,TOTS3,1Year,1S,spearman,10,0.9049641099739716,13.698609590530396,0.9096517562866212,2024239,1702042,9197767,9197563,1950766,,correlation_instrument_combinations_part_1_736973_backup.csv
KLBN11,VAMO3,1Year,1ms,spearman,1,0.5617688192716291,7.718533277511597,1.2031002044677734,1706371,1938079,1706371,1938079,3625424,,correlation_instrument_combinations_part_1_736973_backup.csv
B3SA3,TIMS3,1Year,1D,kendall,4,,9.151374578475952,,4557170,2024239,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
ALOS3,MRVE3,1Year,1T,spearman,8,0.8380758449094162,5.133208990097046,0.5737121105194092,1494794,1758559,153297,153297,102517,,correlation_instrument_combinations_part_1_736973_backup.csv
USIM5,VALE3,1Year,1D,pearson,3,,8.025207757949829,,1588823,4355401,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
CSAN3,RAIZ4,1Year,1T,pearson,10,0.8552613900502145,6.805776357650757,0.0023424625396728,2531894,2328423,130190,153297,88903,,correlation_instrument_combinations_part_1_736973_backup.csv
BBSE3,RDOR3,1Year,1ms,kendall,7,-0.326943585353284,9.205550909042358,1.5683085918426514,2027918,2306821,2027918,2306821,4284542,,correlation_instrument_combinations_part_1_736973_backup.csv
ALOS3,VALE3,1Year,1ms,kendall,7,0.2757916934875777,12.03676152229309,1.8708980083465576,1494794,4355401,1494794,4355401,5561516,,correlation_instrument_combinations_part_1_736973_backup.csv
PRIO3,SBSP3,1Year,1S,pearson,7,-0.2665040341243272,13.49427342414856,0.0336060523986816,2583061,2043096,7811768,9197778,1908891,,correlation_instrument_combinations_part_1_736973_backup.csv
BBSE3,RADL3,1Year,1D,spearman,10,,6.534319162368774,,2027918,2764740,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
BPAC11,WEGE3,1Year,1D,pearson,2,,7.582489252090454,,2880579,2589087,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
BBSE3,RADL3,1Year,1S,spearman,4,0.2209546506178732,15.114000797271729,0.9761035442352296,2027918,2764740,9197816,9197565,2340225,,correlation_instrument_combinations_part_1_736973_backup.csv
CSAN3,RADL3,1Year,1H,kendall,8,0.1343673426470825,8.136058568954468,0.579268217086792,2531894,2764740,2170,2555,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
KLBN11,RDOR3,1Year,1ms,spearman,10,-0.7994426208203331,8.370309829711914,1.2885310649871826,1706371,2306821,1706371,2306821,3970197,,correlation_instrument_combinations_part_1_736973_backup.csv
CSNA3,RAIZ4,1Year,1D,spearman,8,,5.623002052307129,,1753841,2328423,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
ENEV3,TIMS3,1Year,1H,spearman,7,0.9276454618651826,6.264965295791626,0.5623438358306885,2096459,2024239,2170,2555,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
CPLE6,RAIZ4,1Year,1ms,spearman,4,-0.708561770397896,11.073633909225464,1.5791466236114502,3024581,2328423,3024581,2328423,5312637,,correlation_instrument_combinations_part_1_736973_backup.csv
MULT3,RADL3,1Year,1T,spearman,1,-0.4659430066256107,6.773107290267944,0.5810444355010986,1704767,2764740,153297,153293,102426,,correlation_instrument_combinations_part_1_736973_backup.csv
CSAN3,MULT3,1Year,1ms,spearman,1,-0.4375396006364466,8.412941932678223,1.284965753555298,2531894,1704767,2531894,1704767,3975777,,correlation_instrument_combinations_part_1_736973_backup.csv
KLBN11,VALE3,1Year,1D,kendall,6,,8.638656616210938,,1706371,4355401,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
ITUB4,KLBN11,1Year,1T,pearson,2,-0.6146880545076471,8.895308494567871,0.00254487991333,4553920,1706371,130190,153297,89054,,correlation_instrument_combinations_part_1_736973_backup.csv
BRAV3,LREN3,1Year,1D,pearson,10,,7.2829813957214355,,2211028,3132116,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
HAPV3,VALE3,1Year,1H,spearman,4,0.1600516352797434,11.621977806091309,0.5701861381530762,3754418,4355401,2170,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
EQTL3,SMFT3,1Year,1S,spearman,3,0.9157289706137328,15.072723150253296,0.9585843086242676,2934890,1640080,9197573,9197937,2232049,,correlation_instrument_combinations_part_1_736973_backup.csv
BPAC11,PETR3,1Year,1D,pearson,2,,7.168156385421753,,2880579,2313747,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
HAPV3,PETR3,1Year,1T,pearson,5,-0.579153916141135,8.655867338180542,0.0023915767669677,3754418,2313747,130197,130190,88877,,correlation_instrument_combinations_part_1_736973_backup.csv
TOTS3,WEGE3,1Year,1H,spearman,9,-0.8256060900014611,6.413496255874634,0.5627214908599854,1702042,2589087,2555,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
ASAI3,BBAS3,1Year,1T,spearman,3,-0.5051559146808818,11.693992376327516,0.5835542678833008,3149833,4920259,153297,130197,88928,,correlation_instrument_combinations_part_1_736973_backup.csv
B3SA3,VBBR3,1Year,1H,spearman,6,0.5852405749586478,10.600639820098875,0.5625109672546387,4557170,2642833,2170,2555,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
HAPV3,PETR4,1Year,1T,kendall,6,-0.3160565149864055,13.505921602249146,0.5887725353240967,3754418,5783697,130197,130197,88902,,correlation_instrument_combinations_part_1_736973_backup.csv
MRVE3,RAIZ4,1Year,1H,pearson,8,-0.6210543534074563,5.5672607421875,0.0015151500701904,1758559,2328423,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
ITUB4,RENT3,1Year,1T,pearson,1,0.6180310972680677,10.750730752944946,0.0019378662109375,4553920,3085387,130190,153297,88838,,correlation_instrument_combinations_part_1_736973_backup.csv
CSNA3,VAMO3,1Year,1H,spearman,1,0.5114019835256367,5.631527423858643,0.563734769821167,1753841,1938079,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
BPAC11,RADL3,1Year,1T,kendall,9,-0.3086503937574957,8.47615385055542,0.5965886116027832,2880579,2764740,153293,153293,102423,,correlation_instrument_combinations_part_1_736973_backup.csv
CMIG4,CSAN3,1Year,1ms,pearson,4,-0.1316097658700006,9.820610761642456,0.1240661144256591,3095210,2531894,3095210,2531894,5169809,,correlation_instrument_combinations_part_1_736973_backup.csv
POMO4,RAIZ4,1Year,1S,spearman,7,-0.2734743232681422,15.520330429077148,1.005589246749878,2603793,2328423,9197778,9197779,2635645,,correlation_instrument_combinations_part_1_736973_backup.csv
ALOS3,CPLE6,1Year,1T,kendall,7,0.7076770701382389,6.876302480697632,0.5804595947265625,1494794,3024581,153297,153297,102651,,correlation_instrument_combinations_part_1_736973_backup.csv
SBSP3,TOTS3,1Year,1H,kendall,3,0.7093002977106166,5.752043008804321,0.5632920265197754,2043096,1702042,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
BEEF3,POMO4,1Year,1D,kendall,10,,6.201754331588745,,1994111,2603793,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
CSAN3,VBBR3,1Year,1T,spearman,8,-0.4842318364487968,7.700254917144775,0.5768814086914062,2531894,2642833,130190,153293,88877,,correlation_instrument_combinations_part_1_736973_backup.csv
BEEF3,CSAN3,1Year,1ms,pearson,10,-0.3164545547458841,8.242763757705688,0.0937755107879638,1994111,2531894,1994111,2531894,4327614,,correlation_instrument_combinations_part_1_736973_backup.csv
HAPV3,ITSA4,1Year,1D,kendall,7,,10.404631853103638,,3754418,3800661,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
HAPV3,UGPA3,1Year,1S,spearman,5,0.5008723887629273,15.040101051330566,0.9842162132263184,3754418,1794061,7811762,7811515,2399045,,correlation_instrument_combinations_part_1_736973_backup.csv
CSAN3,HYPE3,1Year,1S,kendall,8,-0.164842454807966,13.601163864135742,0.9296064376831056,2531894,1465959,7811390,9197562,1939936,,correlation_instrument_combinations_part_1_736973_backup.csv
ABEV3,RAIL3,1Year,1S,kendall,6,0.2567754355612544,19.441303253173828,1.1619577407836914,4486771,3015133,9197770,9197569,3235459,,correlation_instrument_combinations_part_1_736973_backup.csv
BBDC4,PRIO3,1Year,1ms,kendall,9,-0.0451252394595021,15.265949010849,2.237565755844116,4490500,2583061,4490500,2583061,7025113,,correlation_instrument_combinations_part_1_736973_backup.csv
HYPE3,ITUB4,1Year,1D,spearman,2,,8.158923149108887,,1465959,4553920,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
GGBR4,ITSA4,1Year,1T,kendall,7,0.0065369362811798,9.864022016525269,0.5822997093200684,2814658,3800661,153293,130197,88936,,correlation_instrument_combinations_part_1_736973_backup.csv
UGPA3,VIVA3,1Year,1H,kendall,9,0.511364374460045,5.681320190429688,0.5718972682952881,1794061,1574493,2170,2555,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
LREN3,POMO4,1Year,1D,kendall,9,,7.910626411437988,,3132116,2603793,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
CPLE6,MRVE3,1Year,1T,kendall,9,0.4312729290645078,7.232116460800171,0.5794129371643066,3024581,1758559,153297,153297,102569,,correlation_instrument_combinations_part_1_736973_backup.csv
CYRE3,GGBR4,1Year,1T,pearson,5,-0.355904803681011,6.715529680252075,0.0024101734161376,1990807,2814658,153297,153293,102474,,correlation_instrument_combinations_part_1_736973_backup.csv
CXSE3,CYRE3,1Year,1ms,spearman,1,-0.1298298687496478,7.619597434997559,1.2092602252960205,1692802,1990807,1692802,1990807,3652095,,correlation_instrument_combinations_part_1_736973_backup.csv
LREN3,PETR4,1Year,1D,pearson,7,,12.16192388534546,,3132116,5783697,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
BRAV3,PETR3,1Year,1H,spearman,4,0.5829342085271466,6.809767484664917,0.5635757446289062,2211028,2313747,2555,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
ITSA4,WEGE3,1Year,1H,spearman,1,-0.6905447166138446,9.334623098373411,0.5736393928527832,3800661,2589087,2170,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
CSNA3,EQTL3,1Year,1T,kendall,3,-0.1582391900861598,7.206137180328369,0.5797970294952393,1753841,2934890,153293,153293,102511,,correlation_instrument_combinations_part_1_736973_backup.csv
BRAV3,SBSP3,1Year,1S,pearson,10,-0.6343409253231204,13.684327125549316,0.0376999378204345,2211028,2043096,9197761,9197778,2071298,,correlation_instrument_combinations_part_1_736973_backup.csv
RAIL3,TIMS3,1Year,1D,kendall,1,,6.874021768569946,,3015133,2024239,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
GGBR4,PRIO3,1Year,1S,pearson,4,0.2923876377789147,14.638060092926024,0.0399086475372314,2814658,2583061,9197570,7811768,2230151,,correlation_instrument_combinations_part_1_736973_backup.csv
CXSE3,HYPE3,1Year,1S,kendall,10,-0.1743810223014477,12.872036933898926,0.913954257965088,1692802,1465959,9197780,9197562,1719830,,correlation_instrument_combinations_part_1_736973_backup.csv
ABEV3,ENEV3,1Year,1ms,kendall,4,0.0979933120777217,13.48187017440796,1.7847847938537598,4486771,2096459,4486771,2096459,5746220,,correlation_instrument_combinations_part_1_736973_backup.csv
BBDC3,WEGE3,1Year,1H,spearman,8,-0.7663388886083369,6.554527521133423,0.5624761581420898,1739149,2589087,2555,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
EQTL3,WEGE3,1Year,1H,pearson,9,-0.7795975342662412,7.504819631576538,0.0008711814880371,2934890,2589087,2555,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
BBAS3,MULT3,1Year,1D,spearman,9,,9.197452306747437,,4920259,1704767,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
MULT3,PRIO3,1Year,1H,kendall,10,-0.1533039615528572,6.427807331085205,0.5586850643157959,1704767,2583061,2555,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
CPLE6,SUZB3,1Year,1H,spearman,9,-0.7480805112866621,7.606776714324951,0.575275182723999,3024581,2157162,2555,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
CMIN3,WEGE3,1Year,1H,spearman,1,0.2230328350001211,6.037799835205078,0.5538268089294434,1433386,2589087,2555,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
BBDC3,CSAN3,1Year,1H,pearson,1,-0.5047065560295338,5.810107707977295,0.0009396076202392,1739149,2531894,2555,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
BRAV3,CSAN3,1Year,1H,spearman,10,0.4469293045713667,7.0788414478302,0.5659589767456055,2211028,2531894,2555,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
COGN3,HAPV3,1Year,1T,pearson,3,0.7011050030671279,8.709087133407593,0.0017189979553222,2640596,3754418,130197,130197,88871,,correlation_instrument_combinations_part_1_736973_backup.csv
ENGI11,PETR3,1Year,1ms,kendall,2,-0.4940525961177558,7.791829347610474,1.363369703292847,1490072,2313747,1490072,2313747,3545240,,correlation_instrument_combinations_part_1_736973_backup.csv
CMIG4,RDOR3,1Year,1H,kendall,9,0.0084124927550208,7.950441360473633,0.5629043579101562,3095210,2306821,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
EQTL3,ITSA4,1Year,1S,kendall,10,0.769578402308906,17.31996774673462,1.0341651439666748,2934890,3800661,9197573,7811781,2606165,,correlation_instrument_combinations_part_1_736973_backup.csv
ALOS3,ITUB4,1Year,1S,pearson,4,0.9209927127185128,15.375369310379028,0.0433487892150878,1494794,4553920,9197810,7811389,2462295,,correlation_instrument_combinations_part_1_736973_backup.csv
TIMS3,USIM5,1Year,1S,spearman,2,-0.5359216075931925,12.821134567260742,0.8621654510498047,2024239,1588823,9197767,7811775,1813549,,correlation_instrument_combinations_part_1_736973_backup.csv
CSAN3,MULT3,1Year,1H,pearson,3,-0.46712938415587,5.817723989486694,0.001493215560913,2531894,1704767,2170,2555,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
CSAN3,SMFT3,1Year,1ms,pearson,3,-0.3564068060441603,7.221168041229248,0.0875484943389892,2531894,1640080,2531894,1640080,3992196,,correlation_instrument_combinations_part_1_736973_backup.csv
VBBR3,VIVA3,1Year,1H,pearson,6,0.928605293149116,5.821752548217773,0.0008690357208251,2642833,1574493,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
BRAV3,VIVT3,1Year,1H,spearman,2,0.2899578812812823,6.507499694824219,0.5530314445495605,2211028,2100935,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
MULT3,TOTS3,1Year,1ms,pearson,3,0.8619859083996732,6.032296895980835,0.0739669799804687,1704767,1702042,1704767,1702042,3385520,,correlation_instrument_combinations_part_1_736973_backup.csv
MGLU3,SMFT3,1Year,1H,spearman,8,0.4795173153917977,6.053523540496826,0.5615592002868652,2337273,1640080,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
BBSE3,ENEV3,1Year,1T,kendall,4,-0.4546179180403806,6.344098329544067,0.5716869831085205,2027918,2096459,153297,130190,88998,,correlation_instrument_combinations_part_1_736973_backup.csv
ENGI11,VBBR3,1Year,1ms,spearman,9,0.7877616953006631,8.456060886383057,1.3028569221496582,1490072,2642833,1490072,2642833,4103931,,correlation_instrument_combinations_part_1_736973_backup.csv
BBAS3,ITUB4,1Year,1S,spearman,3,-0.5091191047748852,21.216557264328003,1.1844356060028076,4920259,4553920,7811769,7811389,3368666,,correlation_instrument_combinations_part_1_736973_backup.csv
PETR3,RAIZ4,1Year,1S,spearman,2,0.5209227295741229,14.388920307159424,0.9467601776123048,2313747,2328423,7811392,9197779,2050849,,correlation_instrument_combinations_part_1_736973_backup.csv
CMIG4,POMO4,1Year,1S,pearson,3,0.4845451174730383,15.688765525817873,0.0511233806610107,3095210,2603793,9197779,9197778,2902323,,correlation_instrument_combinations_part_1_736973_backup.csv
ALOS3,RENT3,1Year,1S,pearson,2,0.6068092899190075,13.973790645599363,0.0396258831024169,1494794,3085387,9197810,9197767,2200654,,correlation_instrument_combinations_part_1_736973_backup.csv
ENEV3,UGPA3,1Year,1D,spearman,1,,5.486623287200928,,2096459,1794061,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
ENGI11,HYPE3,1Year,1T,pearson,5,0.772872789644585,4.190567493438721,0.0023713111877441,1490072,1465959,153297,153293,102449,,correlation_instrument_combinations_part_1_736973_backup.csv
ENEV3,PETR4,1Year,1D,kendall,3,,10.853921175003052,,2096459,5783697,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
BBAS3,RENT3,1Year,1S,spearman,3,-0.1003486440748462,19.298399925231934,1.0928373336791992,4920259,3085387,7811769,9197767,3021347,,correlation_instrument_combinations_part_1_736973_backup.csv
ITUB4,MGLU3,1Year,1S,spearman,1,0.169853495384806,17.805048942565918,1.0790657997131348,4553920,2337273,7811389,9197569,2786566,,correlation_instrument_combinations_part_1_736973_backup.csv
MGLU3,VIVA3,1Year,1D,spearman,9,,5.467338562011719,,2337273,1574493,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
LREN3,SBSP3,1Year,1S,pearson,7,0.4665571374243462,15.028786420822144,0.0431187152862548,3132116,2043096,9197573,9197778,2426134,,correlation_instrument_combinations_part_1_736973_backup.csv
BPAC11,VALE3,1Year,1D,pearson,7,,10.044342517852783,,2880579,4355401,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
MULT3,RENT3,1Year,1T,pearson,4,0.6977566293420833,6.547622203826904,0.0019004344940185,1704767,3085387,153297,153297,102453,,correlation_instrument_combinations_part_1_736973_backup.csv
VAMO3,VIVA3,1Year,1H,pearson,6,-0.4858480989640237,5.200008392333984,0.0008547306060791,1938079,1574493,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
CYRE3,RADL3,1Year,1ms,spearman,6,-0.5285275736156573,10.205718278884888,1.505213737487793,1990807,2764740,1990807,2764740,4738113,,correlation_instrument_combinations_part_1_736973_backup.csv
BBDC4,RAIL3,1Year,1S,pearson,8,-0.474263947232437,17.791815042495728,0.0503931045532226,4490500,3015133,7811393,9197569,2854681,,correlation_instrument_combinations_part_1_736973_backup.csv
