instrument1,instrument2,period,frequency,correlation_method,repeat,correlation_value,execution_time_seconds,correlation_time_seconds,len1_raw,len2_raw,len1_resampled,len2_resampled,len_corr_matrix,weighted_correlation
ABEV3,BBAS3,1Year,1D,pearson,9,0.09224239718337046,13.732657194137573,0.0008950233459472656,4486771,4920259,261,222,216,
BBAS3,VALE3,1Year,1ms,spearman,8,-0.07062081206479164,19.398277044296265,2.404156446456909,4920259,4355401,4920259,4355401,9151918,
BBAS3,ITSA4,1Year,1T,pearson,1,-0.6100821116904355,12.65968370437622,0.001886606216430664,4920259,3800661,445377,445377,88950,
B3SA3,VALE3,1Year,1T,spearman,1,0.020991789388004698,14.63741159439087,0.5947911739349365,4557170,4355401,445370,445370,88861,
ABEV3,BBAS3,1Year,1D,kendall,10,0.13824212055493412,14.294602155685425,0.5635981559753418,4486771,4920259,261,222,216,
ITUB4,VALE3,1Year,1T,kendall,10,0.2913195845378475,13.628543138504028,0.5847110748291016,4553920,4355401,445370,445370,88862,
HAPV3,PETR4,1Year,1H,spearman,5,-0.5098797822518896,14.057581424713135,0.5727651119232178,3754418,5783697,7423,7423,1509,
ABEV3,LREN3,1Year,1H,pearson,4,0.4164300826588838,11.179813146591187,0.0009920597076416016,4486771,3132116,8743,8743,1738,
B3SA3,LREN3,1Year,1D,kendall,7,0.6414314808341673,11.835927724838257,0.5631990432739258,4557170,3132116,222,261,216,
HAPV3,ITSA4,1Year,1H,kendall,7,0.5017151273284178,11.255570650100708,0.5673975944519043,3754418,3800661,7423,7423,1509,
BBDC4,ITUB4,1Year,1ms,kendall,8,0.698303683778588,19.1410870552063,2.5138039588928223,4490500,4553920,4490500,4553920,8843821,
ITSA4,LREN3,1Year,1H,pearson,6,0.6960432660107747,9.815591096878052,0.0016264915466308594,3800661,3132116,7423,8743,1509,
ITSA4,LREN3,1Year,1ms,pearson,7,0.729554207450444,12.268524169921875,0.1546645164489746,3800661,3132116,3800661,3132116,6456057,
BBAS3,HAPV3,1Year,1T,spearman,10,-0.7396018422127377,13.169629573822021,0.5859348773956299,4920259,3754418,445377,445377,88929,
ABEV3,BBAS3,1Year,1D,pearson,1,0.09224239718337046,13.828152656555176,0.0016107559204101562,4486771,4920259,261,222,216,
BBAS3,HAPV3,1Year,1S,kendall,3,-0.4841774085700985,17.615643978118896,1.1971282958984375,4920259,3754418,26722569,26722562,3343263,
ITSA4,LREN3,1Year,1H,spearman,5,0.6189163654116353,10.445462942123413,0.5709686279296875,3800661,3132116,7423,8743,1509,
BBAS3,ITSA4,1Year,1ms,pearson,9,-0.5921521548803284,16.112590074539185,0.20116400718688965,4920259,3800661,4920259,3800661,8579448,
ITSA4,VALE3,1Year,1H,spearman,8,0.41882876135748165,12.128501892089844,0.5821869373321533,3800661,4355401,7423,7423,1509,
ABEV3,B3SA3,1Year,1H,spearman,2,0.6425480897055421,13.864319562911987,0.5679841041564941,4486771,4557170,8743,7423,1509,
B3SA3,BBAS3,1Year,1S,kendall,2,-0.07926830993162064,19.72106170654297,1.2606401443481445,4557170,4920259,26722193,26722569,3460811,
BBAS3,BBDC4,1Year,1S,spearman,1,-0.6080363411254314,19.365031719207764,1.1781387329101562,4920259,4490500,26722569,26722193,3376625,
ABEV3,BBAS3,1Year,1T,kendall,1,0.1277079859360947,14.416851043701172,0.6035599708557129,4486771,4920259,524577,445377,88967,
BBDC4,ITUB4,1Year,1T,spearman,1,0.8960386624112591,13.86918592453003,0.5842530727386475,4490500,4553920,445370,445370,88880,
BBDC4,LREN3,1Year,1S,kendall,2,0.43170433073241926,16.42455267906189,1.085923194885254,4490500,3132116,26722193,31474373,2929845,
ABEV3,B3SA3,1Year,1T,spearman,4,0.6448509313791619,13.962514638900757,0.5938577651977539,4486771,4557170,524577,445370,88873,
